Id,interaction,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,nt_A,nt_C,nt_G,nt_U
RNCMPT00016_min,0,0.05415162454873646,0.0036101083032490976,0.061371841155234655,0.08664259927797834,0.032490974729241874,0.05054151624548736,0.02888086642599278,0.06859205776173286,0.06859205776173286,0.08303249097472924,0.021660649819494584,0.05776173285198556,0.04693140794223827,0.05776173285198556,0.06859205776173286,0.07220216606498195,0.04332129963898917,0.07942238267148015,0.0,0.01444043321299639,0.13333333333333333,0.23333333333333334,0.2,0.43333333333333335
RNCMPT00180_min,0,0.15346534653465346,0.0,0.027227722772277228,0.03217821782178218,0.03217821782178218,0.04950495049504951,0.022277227722772276,0.03712871287128713,0.022277227722772276,0.07425742574257425,0.03712871287128713,0.03217821782178218,0.07178217821782178,0.18564356435643564,0.04455445544554455,0.06188118811881188,0.05198019801980198,0.05198019801980198,0.0,0.012376237623762377,0.2,0.42857142857142855,0.14285714285714285,0.22857142857142856
RNCMPT00045_min,0,0.04878048780487805,0.018292682926829267,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.036585365853658534,0.04878048780487805,0.04878048780487805,0.006097560975609756,0.012195121951219513,0.036585365853658534,0.054878048780487805,0.15853658536585366,0.12804878048780488,0.024390243902439025,0.042682926829268296,0.0,0.042682926829268296,0.21052631578947367,0.4473684210526316,0.10526315789473684,0.23684210526315788
6FPQ,1,0.08045977011494253,0.017241379310344827,0.05747126436781609,0.06321839080459771,0.034482758620689655,0.05172413793103448,0.034482758620689655,0.08620689655172414,0.06321839080459771,0.05172413793103448,0.040229885057471264,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.07471264367816093,0.11494252873563218,0.034482758620689655,0.05172413793103448,0.017241379310344827,0.040229885057471264,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857
5BZU,1,0.03296703296703297,0.024725274725274724,0.057692307692307696,0.04120879120879121,0.07142857142857142,0.03571428571428571,0.008241758241758242,0.11813186813186813,0.07967032967032966,0.1401098901098901,0.008241758241758242,0.06868131868131869,0.024725274725274724,0.06043956043956044,0.019230769230769232,0.06043956043956044,0.057692307692307696,0.057692307692307696,0.0,0.03296703296703297,0.375,0.0,0.125,0.5
RNCMPT00274_min,0,0.07076923076923076,0.009230769230769232,0.04923076923076923,0.046153846153846156,0.055384615384615386,0.08923076923076922,0.024615384615384615,0.05846153846153846,0.052307692307692305,0.06769230769230769,0.03076923076923077,0.07076923076923076,0.036923076923076927,0.036923076923076927,0.06153846153846154,0.08615384615384615,0.04923076923076923,0.06769230769230769,0.006153846153846154,0.03076923076923077,0.2857142857142857,0.34285714285714286,0.22857142857142856,0.14285714285714285
2XS7,1,0.023255813953488372,0.0,0.05813953488372093,0.05813953488372093,0.06976744186046512,0.10465116279069768,0.011627906976744186,0.09302325581395349,0.10465116279069768,0.03488372093023256,0.023255813953488372,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.05813953488372093,0.05813953488372093,0.046511627906976744,0.11627906976744186,0.0,0.03488372093023256,0.0,0.0,0.2,0.8
5WWE,1,0.06321839080459771,0.005747126436781609,0.06896551724137931,0.09770114942528736,0.06321839080459771,0.08045977011494253,0.040229885057471264,0.05172413793103448,0.08620689655172414,0.04597701149425287,0.017241379310344827,0.017241379310344827,0.028735632183908046,0.022988505747126436,0.08620689655172414,0.05172413793103448,0.05747126436781609,0.08045977011494253,0.005747126436781609,0.028735632183908046,0.3,0.2,0.4,0.1
4LMZ,1,0.07954545454545454,0.03409090909090909,0.045454545454545456,0.0625,0.056818181818181816,0.056818181818181816,0.022727272727272728,0.0625,0.07386363636363637,0.05113636363636364,0.045454545454545456,0.045454545454545456,0.0625,0.056818181818181816,0.056818181818181816,0.07386363636363637,0.03409090909090909,0.056818181818181816,0.005681818181818182,0.017045454545454544,0.0,0.0,0.2,0.8
1J1U,1,0.06333333333333334,0.006666666666666667,0.056666666666666664,0.11,0.03,0.06,0.023333333333333334,0.09,0.10333333333333333,0.11,0.03333333333333333,0.043333333333333335,0.04,0.02,0.04666666666666667,0.03,0.023333333333333334,0.06,0.0,0.05,0.17567567567567569,0.2972972972972973,0.33783783783783783,0.1891891891891892
RNCMPT00261_min,0,0.0343980343980344,0.0171990171990172,0.05896805896805897,0.07616707616707617,0.06142506142506143,0.04668304668304668,0.0171990171990172,0.07616707616707617,0.10073710073710074,0.0687960687960688,0.014742014742014743,0.07125307125307126,0.05896805896805897,0.04176904176904177,0.05405405405405406,0.0687960687960688,0.06142506142506143,0.036855036855036855,0.002457002457002457,0.03194103194103194,0.3333333333333333,0.16666666666666666,0.43333333333333335,0.06666666666666667
RNCMPT00269_min,0,0.09811320754716982,0.005660377358490566,0.04716981132075472,0.03207547169811321,0.045283018867924525,0.07169811320754717,0.02830188679245283,0.052830188679245285,0.062264150943396226,0.1,0.022641509433962263,0.06981132075471698,0.052830188679245285,0.05471698113207547,0.033962264150943396,0.08867924528301886,0.04339622641509434,0.07169811320754717,0.0,0.018867924528301886,0.2631578947368421,0.10526315789473684,0.4473684210526316,0.18421052631578946
3I61,1,0.05893909626719057,0.011787819253438114,0.06483300589390963,0.08447937131630648,0.05108055009823183,0.0412573673870334,0.019646365422396856,0.09430255402750491,0.10216110019646366,0.09233791748526522,0.015717092337917484,0.043222003929273084,0.03929273084479371,0.023575638506876228,0.05108055009823183,0.07072691552062868,0.04518664047151277,0.068762278978389,0.0,0.021611001964636542,0.0,0.0,0.0,1.0
6DTD,1,0.04653371320037987,0.005698005698005698,0.05128205128205128,0.07597340930674264,0.06267806267806268,0.032288698955365625,0.02564102564102564,0.06172839506172839,0.10161443494776828,0.1111111111111111,0.026590693257359924,0.07977207977207977,0.03513770180436847,0.0446343779677113,0.060778727445394115,0.042735042735042736,0.045584045584045586,0.03418803418803419,0.013295346628679962,0.042735042735042736,0.2972972972972973,0.1891891891891892,0.16216216216216217,0.35135135135135137
1VBZ,1,0.06315789473684211,0.0,0.05263157894736842,0.042105263157894736,0.06315789473684211,0.031578947368421054,0.021052631578947368,0.10526315789473684,0.11578947368421053,0.07368421052631578,0.042105263157894736,0.05263157894736842,0.042105263157894736,0.042105263157894736,0.06315789473684211,0.08421052631578947,0.042105263157894736,0.031578947368421054,0.0,0.031578947368421054,0.136986301369863,0.3424657534246575,0.3424657534246575,0.1780821917808219
7CGF,1,0.05539358600583091,0.023323615160349854,0.05539358600583091,0.06997084548104957,0.043731778425655975,0.03498542274052478,0.04081632653061224,0.0728862973760933,0.06705539358600583,0.06705539358600583,0.029154518950437316,0.04081632653061224,0.03206997084548105,0.0728862973760933,0.061224489795918366,0.05830903790087463,0.023323615160349854,0.10495626822157435,0.0029154518950437317,0.043731778425655975,0.375,0.0,0.25,0.375
6OON,1,0.05987261146496815,0.024203821656050957,0.04713375796178344,0.03949044585987261,0.03821656050955414,0.05605095541401274,0.03184713375796178,0.05222929936305733,0.05987261146496815,0.07898089171974522,0.02802547770700637,0.0267515923566879,0.06751592356687898,0.06496815286624204,0.06751592356687898,0.04713375796178344,0.062420382165605096,0.09554140127388536,0.008917197452229299,0.04331210191082802,0.8333333333333334,0.0,0.0,0.16666666666666666
3K64,1,0.065,0.0325,0.0675,0.0525,0.0425,0.04,0.025,0.0625,0.065,0.1125,0.035,0.045,0.0175,0.0575,0.055,0.0775,0.0475,0.0675,0.0075,0.025,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556
4OLB,1,0.06030150753768844,0.02512562814070352,0.04396984924623116,0.04522613065326633,0.048994974874371856,0.05150753768844221,0.0364321608040201,0.059045226130653265,0.06281407035175879,0.07537688442211055,0.02386934673366834,0.026381909547738693,0.06155778894472362,0.06532663316582915,0.07035175879396985,0.04648241206030151,0.06658291457286432,0.08793969849246232,0.010050251256281407,0.032663316582914576,0.9,0.0,0.0,0.1
2PJP,1,0.09090909090909091,0.01652892561983471,0.09917355371900827,0.0743801652892562,0.049586776859504134,0.06611570247933884,0.008264462809917356,0.0743801652892562,0.03305785123966942,0.08264462809917356,0.01652892561983471,0.024793388429752067,0.01652892561983471,0.0743801652892562,0.12396694214876033,0.01652892561983471,0.049586776859504134,0.03305785123966942,0.024793388429752067,0.024793388429752067,0.08695652173913043,0.34782608695652173,0.391304347826087,0.17391304347826086
RNCMPT00254_min,0,0.07829181494661921,0.014234875444839857,0.05338078291814947,0.09608540925266904,0.03914590747330961,0.07829181494661921,0.03558718861209965,0.042704626334519574,0.08896797153024912,0.05338078291814947,0.010676156583629894,0.03558718861209965,0.014234875444839857,0.02491103202846975,0.10320284697508897,0.07473309608540925,0.0498220640569395,0.08540925266903915,0.0035587188612099642,0.017793594306049824,0.2,0.22857142857142856,0.2857142857142857,0.2857142857142857
RNCMPT00185_min,0,0.055248618784530384,0.0,0.055248618784530384,0.1270718232044199,0.03314917127071823,0.07734806629834254,0.022099447513812154,0.049723756906077346,0.11049723756906077,0.11049723756906077,0.022099447513812154,0.03314917127071823,0.03867403314917127,0.027624309392265192,0.06629834254143646,0.08839779005524862,0.0055248618784530384,0.04419889502762431,0.0,0.03314917127071823,0.16666666666666666,0.2,0.3333333333333333,0.3
RNCMPT00049_min,0,0.07617504051863858,0.014586709886547812,0.06645056726094004,0.11345218800648298,0.03889789303079417,0.06320907617504051,0.01620745542949757,0.03079416531604538,0.12641815235008103,0.08752025931928688,0.019448946515397084,0.03403565640194489,0.03565640194489465,0.04700162074554295,0.05834683954619125,0.05834683954619125,0.04051863857374392,0.06320907617504051,0.0016207455429497568,0.008103727714748784,0.2894736842105263,0.2631578947368421,0.2631578947368421,0.18421052631578946
RNCMPT00278_min,0,0.07344632768361582,0.022598870056497175,0.04519774011299435,0.07344632768361582,0.03954802259887006,0.05084745762711865,0.02824858757062147,0.05084745762711865,0.096045197740113,0.07909604519774012,0.011299435028248588,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.05649717514124294,0.062146892655367235,0.05649717514124294,0.0,0.05084745762711865,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.21052631578947367
RNCMPT00237_min,0,0.08085106382978724,0.00425531914893617,0.07234042553191489,0.04680851063829787,0.0425531914893617,0.08085106382978724,0.01702127659574468,0.04680851063829787,0.05531914893617021,0.08085106382978724,0.02127659574468085,0.06382978723404255,0.05531914893617021,0.03404255319148936,0.04680851063829787,0.07659574468085106,0.05531914893617021,0.07234042553191489,0.00425531914893617,0.0425531914893617,0.2571428571428571,0.37142857142857144,0.2571428571428571,0.11428571428571428
3PEY,1,0.07161125319693094,0.0076726342710997444,0.06649616368286446,0.05115089514066496,0.04092071611253197,0.056265984654731455,0.01278772378516624,0.07161125319693094,0.08184143222506395,0.10485933503836317,0.028132992327365727,0.043478260869565216,0.04092071611253197,0.058823529411764705,0.05115089514066496,0.04859335038363171,0.06649616368286446,0.0741687979539642,0.0025575447570332483,0.020460358056265986,0.0,0.0,0.0,1.0
2DR7,1,0.05263157894736842,0.013729977116704805,0.034324942791762014,0.14187643020594964,0.07322654462242563,0.06178489702517163,0.018306636155606407,0.04576659038901602,0.08237986270022883,0.08924485125858124,0.016018306636155607,0.032036613272311214,0.041189931350114416,0.006864988558352402,0.09153318077803203,0.041189931350114416,0.02517162471395881,0.08695652173913043,0.013729977116704805,0.032036613272311214,0.06060606060606061,0.3939393939393939,0.3939393939393939,0.15151515151515152
RNCMPT00122_min,0,0.1346153846153846,0.014423076923076924,0.028846153846153848,0.03365384615384615,0.06490384615384616,0.08413461538461539,0.026442307692307692,0.038461538461538464,0.036057692307692304,0.07451923076923077,0.038461538461538464,0.04567307692307692,0.10336538461538461,0.08653846153846154,0.03125,0.055288461538461536,0.04326923076923077,0.04326923076923077,0.0,0.016826923076923076,0.18421052631578946,0.34210526315789475,0.18421052631578946,0.2894736842105263
RNCMPT00059_min,0,0.011764705882352941,0.0058823529411764705,0.07058823529411765,0.047058823529411764,0.07647058823529412,0.1,0.023529411764705882,0.03529411764705882,0.08235294117647059,0.1,0.01764705882352941,0.058823529411764705,0.01764705882352941,0.058823529411764705,0.10588235294117647,0.058823529411764705,0.052941176470588235,0.058823529411764705,0.0,0.01764705882352941,0.2894736842105263,0.3157894736842105,0.23684210526315788,0.15789473684210525
RNCMPT00002_min,0,0.06748466257668712,0.006134969325153374,0.03680981595092025,0.05521472392638037,0.012269938650306749,0.0736196319018405,0.018404907975460124,0.0736196319018405,0.08588957055214724,0.0736196319018405,0.012269938650306749,0.05521472392638037,0.05521472392638037,0.03067484662576687,0.06748466257668712,0.11042944785276074,0.07975460122699386,0.06748466257668712,0.006134969325153374,0.012269938650306749,0.3157894736842105,0.23684210526315788,0.3157894736842105,0.13157894736842105
7DIC,1,0.05417956656346749,0.009287925696594427,0.07430340557275542,0.05263157894736842,0.05108359133126935,0.032507739938080496,0.02321981424148607,0.08978328173374613,0.07739938080495357,0.10061919504643962,0.015479876160990712,0.07739938080495357,0.03560371517027864,0.03869969040247678,0.03560371517027864,0.05572755417956656,0.06811145510835913,0.06501547987616099,0.006191950464396285,0.03715170278637771,1.0,0.0,0.0,0.0
RNCMPT00055_min,0,0.07142857142857142,0.01098901098901099,0.08424908424908426,0.05860805860805861,0.023809523809523808,0.06227106227106227,0.016483516483516484,0.03663003663003663,0.05311355311355311,0.04945054945054945,0.018315018315018316,0.027472527472527472,0.05128205128205128,0.07142857142857142,0.0695970695970696,0.11904761904761904,0.06043956043956044,0.04395604395604396,0.007326007326007326,0.0641025641025641,0.16666666666666666,0.3333333333333333,0.23333333333333334,0.26666666666666666
RNCMPT00089_min,0,0.05434782608695652,0.010869565217391304,0.10869565217391304,0.05434782608695652,0.06521739130434782,0.05434782608695652,0.010869565217391304,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.010869565217391304,0.03260869565217391,0.05434782608695652,0.043478260869565216,0.15217391304347827,0.03260869565217391,0.043478260869565216,0.07608695652173914,0.010869565217391304,0.05434782608695652,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.2631578947368421
RNCMPT00258_min,0,0.04782608695652174,0.008695652173913044,0.12608695652173912,0.08695652173913043,0.05652173913043478,0.06086956521739131,0.013043478260869565,0.034782608695652174,0.09130434782608696,0.02608695652173913,0.004347826086956522,0.0391304347826087,0.02608695652173913,0.030434782608695653,0.13478260869565217,0.06956521739130435,0.013043478260869565,0.06956521739130435,0.0,0.06086956521739131,0.2894736842105263,0.21052631578947367,0.13157894736842105,0.3684210526315789
RNCMPT00038_min,0,0.14921465968586387,0.03664921465968586,0.02356020942408377,0.034031413612565446,0.028795811518324606,0.041884816753926704,0.02617801047120419,0.03664921465968586,0.041884816753926704,0.06806282722513089,0.041884816753926704,0.05235602094240838,0.09162303664921466,0.06544502617801047,0.04450261780104712,0.05235602094240838,0.07853403141361257,0.06282722513089005,0.002617801047120419,0.020942408376963352,0.2631578947368421,0.18421052631578946,0.2894736842105263,0.2631578947368421
2DRB,1,0.05263157894736842,0.013729977116704805,0.034324942791762014,0.14187643020594964,0.07322654462242563,0.06178489702517163,0.018306636155606407,0.04576659038901602,0.08237986270022883,0.08924485125858124,0.016018306636155607,0.032036613272311214,0.041189931350114416,0.006864988558352402,0.09153318077803203,0.041189931350114416,0.02517162471395881,0.08695652173913043,0.013729977116704805,0.032036613272311214,0.08571428571428572,0.4,0.37142857142857144,0.14285714285714285
5BZV,1,0.03296703296703297,0.024725274725274724,0.057692307692307696,0.04120879120879121,0.07142857142857142,0.03296703296703297,0.008241758241758242,0.11813186813186813,0.07967032967032966,0.1401098901098901,0.008241758241758242,0.06868131868131869,0.024725274725274724,0.06043956043956044,0.019230769230769232,0.06043956043956044,0.057692307692307696,0.06043956043956044,0.0,0.03296703296703297,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444
RNCMPT00107_min,0,0.04950495049504951,0.009900990099009901,0.09900990099009901,0.054455445544554455,0.034653465346534656,0.16336633663366337,0.009900990099009901,0.034653465346534656,0.039603960396039604,0.0297029702970297,0.01485148514851485,0.0297029702970297,0.06930693069306931,0.0049504950495049506,0.12376237623762376,0.04950495049504951,0.0297029702970297,0.08415841584158416,0.0049504950495049506,0.06435643564356436,0.2857142857142857,0.4,0.11428571428571428,0.2
4N0T,1,0.05234159779614325,0.01928374655647383,0.0440771349862259,0.07162534435261708,0.05234159779614325,0.03856749311294766,0.01652892561983471,0.07988980716253444,0.07988980716253444,0.10743801652892562,0.01928374655647383,0.07713498622589532,0.027548209366391185,0.03305785123966942,0.07162534435261708,0.07713498622589532,0.046831955922865015,0.05509641873278237,0.0027548209366391185,0.027548209366391185,0.3384615384615385,0.2,0.23076923076923078,0.23076923076923078
6NOF,1,0.06716417910447761,0.029850746268656716,0.06716417910447761,0.05223880597014925,0.04228855721393035,0.03980099502487562,0.02736318407960199,0.06218905472636816,0.06467661691542288,0.11194029850746269,0.03482587064676617,0.04477611940298507,0.017412935323383085,0.05472636815920398,0.05223880597014925,0.07960199004975124,0.04975124378109453,0.06716417910447761,0.007462686567164179,0.02736318407960199,0.5,0.0,0.125,0.375
RNCMPT00058_min,0,0.0703125,0.0234375,0.0546875,0.0625,0.0390625,0.109375,0.0078125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.046875,0.0,0.21875,0.140625,0.0234375,0.046875,0.015625,0.03125,0.2894736842105263,0.23684210526315788,0.2894736842105263,0.18421052631578946
4NH3,1,0.04477611940298507,0.022388059701492536,0.048507462686567165,0.05970149253731343,0.048507462686567165,0.018656716417910446,0.026119402985074626,0.0708955223880597,0.055970149253731345,0.13432835820895522,0.014925373134328358,0.029850746268656716,0.08582089552238806,0.033582089552238806,0.055970149253731345,0.05970149253731343,0.0708955223880597,0.05223880597014925,0.007462686567164179,0.05970149253731343,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.38461538461538464
2DVI,1,0.05336426914153132,0.013921113689095127,0.03480278422273782,0.14153132250580047,0.07424593967517401,0.06264501160092807,0.016241299303944315,0.04640371229698376,0.08120649651972157,0.08816705336426914,0.013921113689095127,0.03248259860788863,0.03944315545243619,0.0069605568445475635,0.09280742459396751,0.04176334106728538,0.025522041763341066,0.08816705336426914,0.013921113689095127,0.03248259860788863,0.058823529411764705,0.4117647058823529,0.38235294117647056,0.14705882352941177
1O0C,1,0.0660377358490566,0.018867924528301886,0.0660377358490566,0.0830188679245283,0.045283018867924525,0.05849056603773585,0.03018867924528302,0.0660377358490566,0.052830188679245285,0.07547169811320754,0.020754716981132074,0.0509433962264151,0.04905660377358491,0.02830188679245283,0.07169811320754717,0.04905660377358491,0.0509433962264151,0.062264150943396226,0.013207547169811321,0.04150943396226415,0.20270270270270271,0.3108108108108108,0.28378378378378377,0.20270270270270271
RNCMPT00015_min,0,0.05241935483870968,0.004032258064516129,0.03225806451612903,0.10887096774193548,0.04032258064516129,0.08064516129032258,0.024193548387096774,0.06451612903225806,0.06048387096774194,0.07258064516129033,0.036290322580645164,0.028225806451612902,0.016129032258064516,0.06048387096774194,0.0967741935483871,0.0846774193548387,0.04435483870967742,0.07661290322580645,0.0,0.016129032258064516,0.18421052631578946,0.3157894736842105,0.21052631578947367,0.2894736842105263
3QGC,1,0.065,0.0325,0.0675,0.0525,0.0425,0.04,0.025,0.0625,0.065,0.1125,0.035,0.045,0.0175,0.0575,0.0525,0.0775,0.0475,0.0675,0.0075,0.0275,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444
RNCMPT00099_min,0,0.047872340425531915,0.015957446808510637,0.05319148936170213,0.06382978723404255,0.06914893617021277,0.0797872340425532,0.026595744680851064,0.03723404255319149,0.11170212765957446,0.0425531914893617,0.02127659574468085,0.026595744680851064,0.06382978723404255,0.05319148936170213,0.03723404255319149,0.05851063829787234,0.0797872340425532,0.09574468085106383,0.005319148936170213,0.010638297872340425,0.2857142857142857,0.4,0.11428571428571428,0.2
5V7C,1,0.027777777777777776,0.013888888888888888,0.04861111111111111,0.10416666666666667,0.09722222222222222,0.0625,0.034722222222222224,0.020833333333333332,0.1111111111111111,0.125,0.013888888888888888,0.034722222222222224,0.013888888888888888,0.05555555555555555,0.06944444444444445,0.034722222222222224,0.020833333333333332,0.013888888888888888,0.013888888888888888,0.08333333333333333,0.0,0.375,0.125,0.5
2R7W,1,0.05684995340167754,0.004659832246039142,0.05405405405405406,0.05871388630009319,0.04100652376514446,0.034482758620689655,0.013979496738117428,0.08574091332712022,0.0754892823858341,0.09972041006523766,0.03075489282385834,0.06150978564771668,0.03168685927306617,0.036346691519105315,0.046598322460391424,0.08853681267474371,0.0521901211556384,0.06057781919850885,0.008387698042870456,0.05871388630009319,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
RNCMPT00200_min,0,0.06153846153846154,0.006593406593406593,0.035164835164835165,0.07692307692307693,0.05054945054945055,0.06153846153846154,0.013186813186813187,0.05714285714285714,0.08131868131868132,0.06153846153846154,0.026373626373626374,0.0967032967032967,0.07252747252747253,0.05934065934065934,0.026373626373626374,0.08131868131868132,0.03956043956043956,0.05274725274725275,0.006593406593406593,0.03296703296703297,0.43333333333333335,0.1,0.3,0.16666666666666666
4J7L,1,0.05865921787709497,0.025139664804469275,0.04189944134078212,0.061452513966480445,0.05027932960893855,0.07262569832402235,0.027932960893854747,0.002793296089385475,0.0223463687150838,0.1005586592178771,0.0223463687150838,0.030726256983240222,0.1005586592178771,0.05027932960893855,0.0782122905027933,0.06983240223463687,0.04748603351955307,0.061452513966480445,0.027932960893854747,0.04748603351955307,0.0,0.0,0.0,1.0
7CGI,1,0.05507246376811594,0.020289855072463767,0.05217391304347826,0.07246376811594203,0.043478260869565216,0.03768115942028986,0.043478260869565216,0.07246376811594203,0.06666666666666667,0.06666666666666667,0.028985507246376812,0.043478260869565216,0.03188405797101449,0.07536231884057971,0.057971014492753624,0.057971014492753624,0.02318840579710145,0.10434782608695652,0.002898550724637681,0.043478260869565216,0.375,0.0,0.125,0.5
RNCMPT00156_min,0,0.06779661016949153,0.022598870056497175,0.03389830508474576,0.0847457627118644,0.02824858757062147,0.05084745762711865,0.022598870056497175,0.03389830508474576,0.10734463276836158,0.07344632768361582,0.01694915254237288,0.05084745762711865,0.04519774011299435,0.06779661016949153,0.05084745762711865,0.07344632768361582,0.03389830508474576,0.0847457627118644,0.0,0.05084745762711865,0.05128205128205128,0.23076923076923078,0.3076923076923077,0.41025641025641024
3O3I,1,0.018518518518518517,0.009259259259259259,0.06481481481481481,0.08333333333333333,0.05555555555555555,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.09259259259259259,0.10185185185185185,0.018518518518518517,0.046296296296296294,0.046296296296296294,0.07407407407407407,0.018518518518518517,0.05555555555555555,0.07407407407407407,0.07407407407407407,0.009259259259259259,0.06481481481481481,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.35714285714285715
6UV4,1,0.06103286384976526,0.023474178403755867,0.06807511737089202,0.07511737089201878,0.035211267605633804,0.05868544600938967,0.023474178403755867,0.06572769953051644,0.056338028169014086,0.0892018779342723,0.028169014084507043,0.03755868544600939,0.05868544600938967,0.051643192488262914,0.07511737089201878,0.03286384976525822,0.0539906103286385,0.06572769953051644,0.009389671361502348,0.03051643192488263,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857
3V6Y,1,0.06615776081424936,0.03307888040712468,0.06615776081424936,0.05343511450381679,0.043256997455470736,0.03816793893129771,0.022900763358778626,0.061068702290076333,0.06361323155216285,0.11450381679389313,0.035623409669211195,0.04580152671755725,0.01272264631043257,0.058524173027989825,0.05597964376590331,0.07888040712468193,0.04580152671755725,0.07124681933842239,0.007633587786259542,0.02544529262086514,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727
1QRT,1,0.0661625708884688,0.01890359168241966,0.06427221172022685,0.08128544423440454,0.045368620037807186,0.06049149338374291,0.030245746691871456,0.0661625708884688,0.052930056710775046,0.07561436672967864,0.020793950850661626,0.05103969754253308,0.04914933837429111,0.02835538752362949,0.07183364839319471,0.04914933837429111,0.05103969754253308,0.062381852551984876,0.013232514177693762,0.04158790170132325,0.20270270270270271,0.3108108108108108,0.28378378378378377,0.20270270270270271
RNCMPT00060_min,0,0.08235294117647059,0.011764705882352941,0.011764705882352941,0.07058823529411765,0.041176470588235294,0.06470588235294118,0.023529411764705882,0.047058823529411764,0.11176470588235295,0.07058823529411765,0.011764705882352941,0.047058823529411764,0.1,0.047058823529411764,0.058823529411764705,0.07647058823529412,0.041176470588235294,0.07058823529411765,0.0,0.011764705882352941,0.39473684210526316,0.13157894736842105,0.4473684210526316,0.02631578947368421
5BZ1,1,0.03234501347708895,0.02425876010781671,0.05660377358490566,0.04043126684636118,0.07008086253369272,0.03504043126684636,0.008086253369272238,0.11590296495956873,0.07816711590296496,0.13746630727762804,0.008086253369272238,0.07547169811320754,0.02425876010781671,0.05929919137466307,0.018867924528301886,0.05929919137466307,0.05660377358490566,0.0646900269541779,0.0,0.03504043126684636,0.2,0.0,0.2,0.6
RNCMPT00056_min,0,0.0457516339869281,0.006535947712418301,0.0718954248366013,0.11764705882352941,0.026143790849673203,0.11764705882352941,0.026143790849673203,0.0392156862745098,0.0784313725490196,0.05228758169934641,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.032679738562091505,0.12418300653594772,0.05228758169934641,0.032679738562091505,0.0457516339869281,0.013071895424836602,0.0392156862745098,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.3157894736842105
RNCMPT00216_min,0,0.0962962962962963,0.014814814814814815,0.037037037037037035,0.05925925925925926,0.037037037037037035,0.07037037037037037,0.037037037037037035,0.03333333333333333,0.037037037037037035,0.06666666666666667,0.014814814814814815,0.040740740740740744,0.06296296296296296,0.03333333333333333,0.10740740740740741,0.09259259259259259,0.06666666666666667,0.08518518518518518,0.003703703703703704,0.003703703703703704,0.23684210526315788,0.13157894736842105,0.34210526315789475,0.2894736842105263
RNCMPT00236_min,0,0.07096774193548387,0.0064516129032258064,0.05161290322580645,0.06129032258064516,0.04516129032258064,0.06451612903225806,0.00967741935483871,0.08387096774193549,0.06451612903225806,0.06129032258064516,0.025806451612903226,0.1,0.03225806451612903,0.02258064516129032,0.054838709677419356,0.08064516129032258,0.04838709677419355,0.05806451612903226,0.016129032258064516,0.041935483870967745,0.34210526315789475,0.18421052631578946,0.21052631578947367,0.2631578947368421
7CGM,1,0.054441260744985676,0.022922636103151862,0.054441260744985676,0.07163323782234957,0.04297994269340974,0.03724928366762178,0.04011461318051576,0.07163323782234957,0.06876790830945559,0.0659025787965616,0.02865329512893983,0.04011461318051576,0.03151862464183381,0.07449856733524356,0.06017191977077364,0.05730659025787966,0.02865329512893983,0.10315186246418338,0.0028653295128939827,0.04297994269340974,0.375,0.0,0.125,0.5
RNCMPT00234_min,0,0.058823529411764705,0.0030959752321981426,0.04953560371517028,0.06501547987616099,0.04953560371517028,0.02476780185758514,0.015479876160990712,0.07120743034055728,0.1238390092879257,0.06191950464396285,0.04024767801857585,0.10835913312693499,0.04643962848297214,0.05263157894736842,0.02786377708978328,0.034055727554179564,0.04953560371517028,0.058823529411764705,0.006191950464396285,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.4473684210526316,0.23684210526315788
RNCMPT00205_min,0,0.09243697478991597,0.012605042016806723,0.08823529411764706,0.12605042016806722,0.05042016806722689,0.11764705882352941,0.008403361344537815,0.058823529411764705,0.07142857142857142,0.029411764705882353,0.008403361344537815,0.046218487394957986,0.02100840336134454,0.01680672268907563,0.07563025210084033,0.0546218487394958,0.058823529411764705,0.04201680672268908,0.004201680672268907,0.01680672268907563,0.2857142857142857,0.3142857142857143,0.2857142857142857,0.11428571428571428
